-0.0031644,-0.021168,-0.57823,0.44064,-0.17658
0.016342,-0.018737,-0.39629,0.33636,-0.19586
-0.035955,-0.022857,-0.44041,0.25161,-0.18629
0.018792,-0.011479,-0.4645,0.19971,-0.21276
0.016095,-0.008905,0.14785,0.29538,-0.12819
0.029479,-0.02362,-0.27004,0.15528,-0.22193
0.14331,-0.040664,0.78902,0.10079,-0.20603
0.037789,-0.027992,0.79332,0.095238,-0.15382
0.058194,-0.024635,0.76226,0.12029,-0.15044
0.054363,-0.0032655,0.53958,0.12448,-0.13816
0.022376,-0.024964,0.68884,0.089026,-0.16481
0.02391,-0.021171,0.62291,0.090376,-0.16675
0.037518,-0.030138,0.6884,0.11454,-0.18988
0.015162,-0.020142,0.59509,0.14328,-0.16726
0.013142,-0.026993,0.73028,0.086269,-0.16542
0.027392,-0.014595,0.10179,0.27191,-0.15658
0.070558,-0.022782,0.61808,0.10547,-0.1401
0.021507,-0.026542,0.7695,0.13493,-0.16559
0.048094,-0.016687,0.7648,0.091438,-0.1353
0.013597,-0.024761,0.62826,0.098141,-0.18439
0.070453,-0.035956,0.76315,0.13039,-0.14748
0.056178,-0.024751,0.88941,0.13795,-0.18996
0.076721,-0.012657,0.65204,0.2431,-0.18884
-0.08461,-0.030887,0.6537,0.073594,-0.20206
-0.043906,-0.021018,0.53789,0.051475,-0.1351
-0.076408,-0.017141,0.76945,0.071375,-0.19615
0.16078,-0.025255,0.13868,0.32467,-0.19412
-0.015136,-0.033888,0.14361,0.14066,-0.16805
-0.10055,0.0064306,0.80207,0.10345,-0.18332
-0.040653,0.0015689,0.7078,0.053881,-0.19464
0.088953,0.017759,0.63833,0.076571,-0.19366
0.093205,0.010509,0.73472,0.066508,-0.18465
-0.018083,-9.20E-05,0.77381,0.079617,-0.20556
-0.10675,-0.0074503,0.65648,0.12978,-0.18269
0.075605,0.0030725,0.91012,0.088106,-0.21214
-0.10056,0.0059151,0.65333,0.088609,-0.19563
-0.16195,-0.011499,0.65896,0.08535,-0.22629
-0.027929,0.0054424,0.93494,0.071703,-0.25022
0.016604,-0.024573,0.11992,0.17387,-0.15989
-0.12378,-0.0065324,0.97998,0.077003,-0.21544
0.067259,0.0094445,0.90824,0.073467,-0.22374
-0.01799,0.0075695,-1.157,0.11348,-0.1148
-0.069157,0.0046783,-1.303,0.078825,-0.13611
0.042912,0.0067276,-1.5147,0.1046,-0.14668
0.0097169,0.013361,-1.2296,0.10231,-0.13544
-0.023917,-0.0035533,-1.2305,0.16623,-0.12756
0.005419,0.0026323,-1.287,0.082671,-0.13811
0.029738,0.012284,-1.0782,0.10404,-0.10796
-0.016356,0.0044132,-1.4472,0.12463,-0.13428
0.12495,0.026239,0.15303,0.27641,-0.1699
0.0028882,0.0059178,-1.444,0.07339,-0.096435
0.015588,0.001169,-1.6568,0.098409,-0.14536
-0.022241,0.013001,-1.4022,0.07713,-0.12896
-0.0039329,0.017775,-1.5914,0.079818,-0.12068
-0.050036,0.011314,-1.446,0.10166,-0.14142
-0.064522,-0.0034655,-1.4938,0.12711,-0.12703
0.066851,0.0092679,-1.6244,0.16196,-0.12142
-0.019417,0.01195,-1.2319,0.10791,-0.11076
-0.4054,0.029927,-0.78706,0.59042,-0.31146
-0.16283,0.0020802,-0.78325,0.34157,-0.30792
-0.070175,0.011478,0.16297,0.30556,-0.20211
-0.24312,0.00029434,-1.1355,0.29016,-0.37583
-0.45596,0.0032735,-0.65245,0.30419,-0.32647
-0.38081,-0.017118,-0.8282,0.26608,-0.28469
19.7,0.027022,-1.2428,0.43227,-0.36062
0.2067,0.01502,-0.81533,0.35372,-0.29036
-0.30098,0.049514,-0.63016,0.3295,-0.25892
-0.65867,-0.018479,-0.63357,0.3174,-0.24309
47.895,0.014484,-0.78117,0.2722,-0.30361
-4.2599,-0.016729,-0.63293,0.23886,-0.30838
18.864,-0.019739,-0.5734,0.21018,-0.20731
-0.036606,0.010104,0.12391,0.29649,-0.16755
57.035,-0.0094548,-0.65348,0.30068,-0.31506
-0.69555,0.016251,-0.9873,0.29553,-0.27779
-1.7162,-0.0057948,-0.70533,0.40074,-0.26551
-2.8337,-0.023634,-0.8346,0.29764,-0.1903
0.15226,-0.025299,0.45981,-0.097134,-0.080493
-0.037374,-0.01854,0.53203,-0.15226,-0.12091
0.091122,-0.016082,0.54047,-0.12169,-0.12711
0.041548,-0.011891,0.58416,-0.21603,-0.12721
0.033848,-0.015961,0.45468,-0.18336,-0.12262
0.077411,-0.012541,0.52808,-0.24693,-0.12867
8.68E-05,-0.0016782,0.18734,0.33101,-0.18478
0.043054,-0.0093794,0.44287,-0.17506,-0.13387
-0.0018614,-0.0079506,0.50645,-0.15405,-0.1407
-0.0024615,-0.013583,0.47449,-0.13086,-0.12384
-0.0116,-0.013037,0.4673,-0.14063,-0.1166
-0.0029173,-0.0093448,0.43566,-0.17785,-0.13449
-0.044361,-0.0062344,0.4192,-0.107,-0.11829
0.0065823,-0.0088521,0.31656,-0.16679,-0.11508
0.02272,-0.012125,0.40214,-0.10019,-0.11193
0.035558,-0.0084333,0.47908,-0.17643,-0.13576
0.016474,-0.01082,0.43051,-0.16679,-0.10588
-0.0072903,-0.018107,0.12145,0.2535,-0.14586
-0.10334,-0.00022569,0.74078,-0.23946,-0.2754
-0.071418,-0.0071223,0.94784,-0.28595,-0.26396
-0.022695,-0.017532,4.1279,-0.38085,-0.29415
0.044656,-0.0089836,3.7125,-0.51333,-0.23249
-0.13763,-0.018784,4.4038,-0.61216,-0.36077
0.048902,-0.0045515,0.14972,0.35824,-0.1672
-0.13189,0.0025362,2.6089,-0.7981,-0.37183
0.090669,-0.0033026,2.8753,-0.72076,-0.31263
0.48649,-0.012381,2.6682,-0.50428,-0.29242
0.30661,0.022816,5.3992,-0.72368,-0.28226
0.099336,0.022885,2.9357,-0.47466,-0.3034
-0.31822,0.034812,2.3097,-0.41097,-0.35368
0.19031,0.02503,2.2158,-0.60876,-0.30244
-0.29969,0.031473,2.6552,-0.49344,-0.24804
-0.40271,0.010402,3.6341,-0.64955,-0.50585
-0.012014,-0.0035464,2.4779,-0.56203,-0.34296
0.0086525,-0.0027179,0.129,0.19779,-0.18843
-0.35936,0.0081362,2.8928,-0.62061,-0.29249
-0.74371,-0.022026,2.6755,-0.72721,-0.36643
-0.062577,0.021171,2.8528,-0.65241,-0.36683
-0.084522,-0.018808,-0.70536,0.18483,-0.26846
-0.00081977,0.0029556,-0.49218,0.07672,-0.18708
0.01585,0.0044592,-0.54034,0.075932,-0.18433
0.013309,-0.0020331,-0.4467,0.077958,-0.15755
-0.040153,-0.0059759,-0.53811,0.13592,-0.208
0.011763,-0.0024055,-0.68658,0.17768,-0.24764
-0.00080586,-0.0048399,-0.54928,0.081914,-0.2172
0.017248,-0.00035635,0.13103,0.16926,-0.1722
-0.0023643,-0.0056054,-0.50072,0.069825,-0.23685
0.030128,-0.0088091,-0.54524,0.10584,-0.16787
0.026964,-0.0018586,-0.45104,0.10135,-0.15813
-0.018482,-0.007799,-0.57743,0.10101,-0.19478
-0.0080987,-0.0048768,-0.34638,0.083333,-0.18727
-4.79E-06,-0.0031702,-0.43794,0.054674,-0.26908
0.020523,-0.0039918,-0.48061,0.11123,-0.23073
-0.033281,-0.008552,-0.57808,0.097766,-0.2092
0.043718,-0.0055254,-0.44372,0.091584,-0.23218
-0.0044325,-0.0075268,-1.2909,0.13072,-0.41794
0.033677,0.00072416,0.1613,0.29431,-0.18897
0.016196,-0.0023179,-1.7062,0.20698,-0.39864
-1.7998,-0.013982,-2.006,0.14858,-0.47676
0.099212,-0.016977,-1.3461,0.18431,-0.48087
-0.33042,-0.029985,-1.7282,0.16271,-0.40037
0.18747,-0.0011142,-5.1481,0.28825,-0.42531
-0.15765,-0.010149,-1.2555,0.16028,-0.40775
3.7526,0.020114,-1.5468,0.14373,-0.43936
-0.15832,-0.011263,-5.5718,0.12104,-0.45913
0.17585,-0.0073444,-1.4516,0.19407,-0.50804
0.53308,0.029858,-1.2913,0.14124,-0.39387
0.084804,0.012228,0.14497,0.21433,-0.16544
0.38954,0.0078067,-1.2961,0.095427,-0.3219
-0.065619,-0.002638,-1.4521,0.17268,-0.4509
0.27469,0.0076539,-2.1205,0.17459,-0.47581
-1.9098,0.021235,-1.6264,0.16954,-0.52194
-0.088122,0.031346,-2.1369,0.16179,-0.51603
0.0016739,0.0053596,-0.5077,0.25506,-0.20557
0.031909,0.0011476,-0.42275,0.30651,-0.16089
-0.0085723,-0.0020028,-0.45353,0.20583,-0.22936
0.10266,0.015217,-0.5716,0.44538,-0.22998
0.033519,-0.0032072,-0.58281,0.49433,-0.20923
0.053452,-7.33E-05,0.15413,0.14035,-0.17329
-0.035246,-0.028753,-0.69247,0.48719,-0.19874
0.019595,0.0083592,-0.41869,0.30848,-0.22192
0.0075438,0.0026521,-0.57784,0.39616,-0.26233
0.054364,0.0051853,-0.55163,0.21691,-0.20147
0.0035147,0.0020359,-0.46624,0.21374,-0.23066
0.038196,0.00755,-0.41681,0.51711,-0.28144
0.0099917,0.0097636,-0.50933,0.2031,-0.18994
0.061893,0.0084817,-0.34824,0.21596,-0.20829
0.067695,0.0076578,-0.39549,0.18128,-0.23098
-0.0087493,-0.016557,-0.59263,0.47887,-0.2615
-0.004341,0.0049988,0.15337,0.14293,-0.134
0.0075834,-0.0086937,-0.45184,0.18084,-0.31015
0.022336,-0.020823,0.69415,0.10774,-0.1394
0.074362,0.0047883,0.75803,0.077826,-0.19347
0.12614,-0.010807,0.67141,0.11628,-0.18055
0.093502,-0.053969,0.78117,0.13828,-0.1997
-0.036096,-0.026177,0.745,0.13191,-0.18273
-0.41636,-0.057255,0.63275,0.23156,-0.20444
0.33735,0.043874,0.62777,0.17136,-0.16385
-0.011496,-0.0033089,0.70403,0.11425,-0.185
-0.10131,-0.018695,0.58283,0.15902,-0.1514
0.13859,0.0033303,0.14058,0.28731,-0.15945
-0.046096,-0.0035506,0.77313,0.11848,-0.16382
-0.01499,-0.0071237,0.58959,0.19367,-0.13604
0.097925,0.0079693,0.56521,0.14279,-0.19821
0.16487,0.0069337,0.70697,0.20907,-0.16572
0.19358,0.020795,0.87958,0.14563,-0.19943
0.031626,0.0071474,0.87048,0.14472,-0.16994
-0.10012,-0.003047,0.64521,0.05439,-0.21315
0.057433,0.0049474,0.68864,0.051421,-0.14371
-0.030027,0.0037366,0.71162,0.076004,-0.18762
-0.055518,0.0043416,0.51926,0.078455,-0.19864
0.013775,-0.024437,0.14477,0.26469,-0.22396
-0.14463,-0.024049,0.13242,0.33904,-0.16232
-0.16997,0.00029523,0.66396,0.058228,-0.13339
-0.11527,-0.0095385,0.4497,0.069843,-0.15707
-0.27777,0.0040637,0.58589,0.05309,-0.19867
-0.22438,-0.0031376,0.64984,0.058767,-0.18351
-0.049602,0.0078968,0.60278,0.073336,-0.16001
-0.14511,-0.0014809,0.6943,0.059846,-0.14527
-0.099503,0.0082532,0.57993,0.040451,-0.14629
-0.12347,-0.0059559,0.56128,0.052647,-0.21708
-0.22219,-0.0088495,0.77218,0.057236,-0.14582
-0.17853,0.0010679,0.83525,0.069279,-0.19068
-0.088782,-0.0084661,0.13272,0.21081,-0.16896
0.0047839,0.0035546,-1.0872,0.093074,-0.11464
0.0063564,0.0026176,-1.2287,0.056413,-0.1298
-0.028483,0.0049738,-1.1241,0.15971,-0.12811
0.013435,0.0061686,-0.95599,0.13494,-0.11841
-0.037073,-0.019238,-1.1195,0.092134,-0.1216
-0.0087259,0.0081078,-1.0082,0.30523,-0.15585
0.070215,0.0080081,-1.1638,0.088851,-0.088094
-0.032718,0.010906,-1.4668,0.17723,-0.098639
0.030605,-0.00013508,-1.4137,0.040871,-0.071926
0.038713,0.0023747,-1.6359,0.066408,-0.1136
-0.12613,-0.015613,0.13996,0.46055,-0.14912
0.0053138,0.0072698,-1.5897,0.10086,-0.11332
-0.034147,0.0080968,-1.1313,0.12735,-0.085272
0.084759,0.0066729,-1.5781,0.08599,-0.12527
0.074813,-0.0033127,-1.4908,0.1196,-0.097923
-0.090655,0.0067667,-1.9565,0.085805,-0.095095
0.081818,0.003774,-1.4366,0.06793,-0.085366
-0.55402,0.017042,-0.54099,0.30493,-0.28943
-1.414,0.026745,-0.56848,0.37646,-0.22603
-1.3796,-0.0028897,-0.76097,0.29834,-0.30564
-0.65192,0.02077,-0.51289,0.33474,-0.25077
0.061059,-0.0040732,0.14324,0.37786,-0.19263
-0.052809,0.0031222,-0.55046,0.26815,-0.30406
-0.24139,-0.0041272,-0.7414,0.19326,-0.22174
-0.12481,0.028881,-0.52162,0.26018,-0.27341
-0.18761,0.012048,-0.58976,0.30195,-0.2545
-0.16288,0.030021,-0.60898,0.56744,-0.25068
-0.080271,0.015589,-0.62462,0.23681,-0.32032
0.15558,0.011226,-0.66323,0.32977,-0.25873
-0.20724,-0.0087283,-0.73731,0.24901,-0.21306
-0.083337,0.0064694,-0.62401,0.40353,-0.24236
-0.034681,-0.028286,-0.61992,0.48656,-0.26014
-0.21244,-0.0064641,0.15294,0.28493,-0.17606
-0.04235,-0.003929,-0.85321,0.50951,-0.26449
-0.10352,0.015883,-0.58646,0.39966,-0.32587
0.078898,0.0067231,0.33472,-0.10254,-0.079655
0.11888,0.018497,0.36602,-0.10998,-0.082674
0.17286,-0.01215,0.46417,-0.12549,-0.11367
0.099321,-0.0071302,0.30441,-0.16488,-0.076627
0.19429,-0.010339,0.23497,-0.11518,-0.086948
0.22788,-0.0052688,0.35847,-0.12405,-0.073316
0.081168,-0.0017357,0.26797,-0.15531,-0.084201
0.027561,-0.0081478,0.23856,-0.097677,-0.054431
-0.35205,0.01972,0.16059,0.33225,-0.22195
0.039675,-0.013578,0.22401,-0.11503,-0.066569
-0.089099,-0.010239,0.24566,-0.16654,-0.06845
-0.05639,-0.015445,0.16356,-0.097475,-0.11506
0.054549,-0.0057666,0.22838,-0.17418,-0.080791
0.12781,-0.010716,0.293,-0.13236,-0.10122
0.18705,-0.0084082,0.24152,-0.090865,-0.077195
0.090489,-0.013981,0.33424,-0.13689,-0.084634
0.11909,-0.0061841,0.31215,-0.1577,-0.10319
-0.17227,-0.023815,0.69026,-0.24856,-0.23103
-0.017417,-0.018325,0.6628,-0.23,-0.25819
-0.11234,0.0012669,0.15961,0.21887,-0.14667
0.042857,0.02386,0.70991,-0.23728,-0.28997
-0.039237,-0.012915,0.91308,-0.26559,-0.27225
-0.45844,-0.037002,2.6811,-0.50541,-0.18453
-0.22364,0.015524,3.3812,-0.75324,-0.27236
0.071258,0.096381,2.2025,-0.74757,-0.29743
-0.075844,0.040074,0.1359,0.22235,-0.13862
-0.5405,0.14291,1.9687,-0.77176,-0.31192
-0.68265,-0.061529,1.9111,-0.80948,-0.31947
-0.063344,0.21182,2.261,-0.92662,-0.28824
-0.70188,-0.16404,2.0159,-0.61825,-0.27824
-0.609,0.1018,2.4976,-0.65248,-0.31464
-0.17947,0.12026,2.7161,-1.0922,-0.33632
-0.1428,0.10352,2.158,-0.58863,-0.25454
-0.36292,-0.031494,2.3006,-0.68799,-0.33468
0.39712,0.060477,2.1794,-0.45466,-0.22349
-1.1884,0.072491,2.4517,-0.50568,-0.33934
0.0031918,0.094422,0.13621,0.17206,-0.16748
-0.77565,0.0055372,2.0974,-0.61158,-0.33189
0.020525,0.0085665,-0.47974,0.10601,-0.20336
0.0091067,0.040025,-0.42117,0.040244,-0.17629
0.047922,0.041888,-0.43916,0.061087,-0.16602
0.037035,0.046954,-0.35155,0.074213,-0.16918
0.050611,0.041887,-0.44147,0.074975,-0.19137
0.042359,0.047481,-0.40134,0.093163,-0.23412
0.013381,0.045154,-0.71566,0.12409,-0.21196
0.04389,0.048935,-0.482,0.072853,-0.22096
0.073214,0.047475,-0.48805,0.098939,-0.13785
0.079605,0.052661,0.12788,0.19613,-0.16673
0.084116,0.04631,-0.52473,0.061186,-0.14304
0.050484,0.050436,-0.44736,0.13827,-0.19162
0.055348,0.049477,-0.50435,0.073642,-0.13787
0.060915,0.058006,-0.52231,0.092736,-0.20376
0.056749,0.052933,-0.46562,0.05388,-0.18193
0.067411,0.050556,-0.51052,0.098912,-0.19586
0.11501,0.051951,-0.5689,0.069822,-0.2827
0.14464,0.050039,-0.96393,0.11418,-0.30297
0.064359,0.048547,-1.6371,0.14448,-0.3466
-0.11627,0.040723,-1.2685,0.18842,-0.40008
0.086542,0.061744,0.17238,0.36297,-0.1856
3.0616,0.046763,-1.4509,0.14981,-0.4594
6.464,0.042292,-7.125,0.10145,-0.37316
0.93795,0.062393,-3.4823,0.21598,-0.32337
0.59557,0.061926,-0.98575,0.18526,-0.46132
5.3359,0.041319,-1.625,0.15931,-0.35041
0.029511,0.016958,-1.2852,0.15162,-0.42025
-1.3416,0.048092,-3.2093,0.20395,-0.5106
0.57171,0.067723,-1.6518,0.17227,-0.39261
0.045414,0.072302,-1.3819,0.13778,-0.32655
-0.078682,0.062626,-1.5235,0.20525,-0.43724
0.058701,0.062774,0.13905,0.28056,-0.16007
0.26697,0.067896,-4.4039,0.18617,-0.49052
0.10693,0.05537,-1.9889,0.14155,-0.41954
-8.2057,0.052583,-1.8662,0.11675,-0.50549
0.050585,0.047322,-0.34723,0.22372,-0.17992
0.066889,0.045133,-0.36979,0.4153,-0.1606
0.078975,0.045951,-0.46723,0.27147,-0.21589
0.047291,0.043036,-0.38032,0.32432,-0.26224
0.061104,0.036822,-0.74349,0.31449,-0.22124
0.048418,0.039264,-0.44876,0.25918,-0.19291
0.068985,0.045396,-0.41703,0.195,-0.25037
0.13671,0.047473,0.13839,0.27138,-0.15832
0.02799,0.043576,-0.38411,0.19801,-0.22982
0.07444,0.042351,-0.41921,0.15779,-0.32762
0.072596,0.042129,-0.3604,0.23649,-0.19895
0.070268,0.04581,-0.45458,0.27204,-0.20692
0.024119,0.042367,-0.36174,0.43874,-0.1664
0.076238,0.041868,-0.53053,0.30529,-0.21136
0.069827,0.04112,-0.5407,0.46639,-0.2319
0.0603,0.040517,-0.5613,0.26476,-0.22546
0.047295,0.036821,-0.36343,0.23341,-0.23266
0.030182,0.03599,0.68723,0.15617,-0.15374
0.045456,0.050953,0.16397,0.33445,-0.1161
0.0016634,0.034699,0.61118,0.15082,-0.16408
-0.059798,0.033272,0.68897,0.13819,-0.15723
0.025198,0.038361,0.58024,0.15229,-0.14333
-0.008628,0.042106,0.87601,0.10912,-0.19183
-0.12262,0.024446,0.57694,0.17214,-0.17829
-0.070788,0.016529,0.66204,0.13873,-0.12038
0.040095,0.038392,0.69722,0.11769,-0.17194
-0.022799,0.030119,0.68524,0.11666,-0.15016
0.036342,0.027831,0.6205,0.14099,-0.16848
0.023756,0.034317,0.71028,0.11837,-0.15441
0.041169,0.043816,0.13987,0.32429,-0.11913
0.04247,0.0398,0.79699,0.18491,-0.15878
-0.15049,0.03193,0.56505,0.18374,-0.21246
0.040846,0.024688,0.69256,0.13332,-0.13324
-0.029666,0.027185,0.70647,0.18083,-0.18538
0.057198,0.041512,0.58858,0.095061,-0.14384
-0.024459,0.03553,0.59053,0.045273,-0.1732
0.07154,0.042014,0.67616,0.065176,-0.13825
0.020026,0.036543,0.8544,0.080764,-0.22681
0.015643,0.046269,0.5875,0.079388,-0.15206
-0.018493,0.036919,0.68009,0.053767,-0.15296
-0.11088,-0.014824,0.14651,0.23416,-0.1871
-0.027879,-0.01159,0.15799,0.22954,-0.19452
-0.10793,-0.0060108,0.98166,0.069932,-0.21547
-0.065254,0.0030568,1.0765,0.057574,-0.18568
-0.13256,-0.0088152,0.70848,0.054435,-0.17927
-0.081943,-0.0013802,0.85214,0.054266,-0.19787
-0.060069,0.0034826,0.89275,0.078022,-0.20272
-0.0078572,-0.0073636,0.66118,0.084865,-0.19063
-0.051055,0.0051723,0.83216,0.086255,-0.1841
-0.030334,0.0034895,0.80218,0.041285,-0.21122
-0.25091,-0.0052683,0.81969,0.087796,-0.28227
-0.067501,-0.0051917,0.92514,0.076329,-0.26419
0.075304,-0.02553,0.11218,0.40135,-0.1655
-0.043821,-0.011068,1.1255,0.078886,-0.2114
-0.037642,-0.0018358,0.92632,0.076224,-0.2916
